"","x"
"472","El #14F tornarem al Parlament amb més força que mai, amb la @LauraBorras com a primera dona presidenta de la Generalitat, amb la victòria de Junts i amb una victòria aclaparadora de l'independentisme a les urnes! #JuntsPerFer #JuntsPerSer https://t.co/PCCSZUXOtQ"
"473","No cal dir res més...

Junts per FER el millor país!

Junts per SER lliures!!

Amb tu @LauraBorras, no només tot és possible, sinó que ho farem tot, la independència i el millor país!! https://t.co/QgcfGWBZ5U"
"474","<U+25B6><U+FE0F> Si votem, obrim tres portes:

1<U+FE0F><U+20E3>Superar el 50% de vots independentistes
2<U+FE0F><U+20E3>Evitar un tripartit amb Comuns i el PSC. Defensors de la constitució del 78 i del decretazo digital
3<U+FE0F><U+20E3>La porta que vam obrir el 21D. La porta de l’esperança i la transformació

#JuntsPerFer
#JuntsPerSer https://t.co/R20stgn8Eo"
"475","<U+25B6><U+FE0F> Catalunya ha de crear oportunitats al jovent i a les empreses. 
Cal transformar el país en una societat del coneixement, del talent dels oficis, dels centres de recerca. És una economia que crea llocs de treball de qualitat pel jovent, el volem aquí.

#JuntsPerFer
#JuntsPerSer https://t.co/8ngINdeA23"
"476","<U+25B6><U+FE0F> La nostra ambició és la independència de Catalunya, la nostra prioritat és la pandèmia, però el nostre partit és Catalunya i la seva gent.
Només si votem, guanyem! <U+0001F5F3><U+0001F49B>

#JuntsPerFer
#JuntsPerSer https://t.co/FthMd914lw"
"477","Per ells  i per un millor futur pel nostre país , el 14-F , tothom a votar i votar @JuntsXCat https://t.co/OdlpclqqX3"
"478","L’1-O vam aprendre a guanyar. El 14F tornem a guanyar per FER el millor país i per SER lliures @JuntsXCat https://t.co/kXrn4TdXHK"
"479","Volem la independència perquè és l'única manera de fer de Catalunya un país pròsper, just, sostenible i solidari.

Per això el #14F hem de sortir a votar massivament, per correu o al nostre col·legi electoral: per fer la independència i per governar bé.

#JuntsPerFer
#JuntsPerSer https://t.co/0hL9o5l2ye"
"480","Seguint l'acte de @JuntsXCat, a punt per participar-hi. Gràcies @quimforn, @joseprull, @jorditurull i @jordialapreso per fer-vos escoltar i fer-vos sentir. La vostra veu, alta i clara, arriba lluny, i inspira i esperona! https://t.co/N2VxpZ9qfT"
"481","Avui, des del Psg. Lluís Companys, amb tots els companys de @JuntsXCat, hem explicat els motius pels quals ens cal la indepèndencia. I també que hem de ser més forts per impedir les aliances que no han permès als independetistes governar Barcelona.

#JuntsPerFer
#JuntsPerSer https://t.co/ka6cvZrqE9"
"482","L'#1Oct vam votar ser una república independent, el #14F tenim l'oportunitat de fer-ho junts.

Treballem junts per fer el país que volem ser. 

El #14F<U+0001F5F3><U+FE0F> votarem sense por!

#JuntsPerSer 
#JuntsPerFer https://t.co/tybfr4393p"
"483","<U+0001F5E3><U+FE0F> @LauraBorras: ""Ciutadania, institucions i @ConsellxRep culminarem el mandat de constituir Catalunya en un estat independent i activarem la Declaració d'Independència, mobilitzarem el país per a la seva defensa pacífica i democràtica, i demanarem el reconeixement internacional"" https://t.co/vkVyjdFqdy"
"484","<U+0001F5E3><U+FE0F> @LauraBorras: ""Durant la propera legislatura, Junts per Catalunya defensarà que les institucions catalanes assumeixin els següents compromisos i mandats:""

#JuntsPerSer
#JuntsPerFer https://t.co/UTtn3Yj04z"
"485","<U+0001F3A5> @LauraBorras: ""Per avançar necessitem un govern fort, que no depengui dels vots dels partits del 155 ni dels que conformen el Govern espanyol. Només així garantirem una acció política que situï la lluita contra la pandèmia com a prioritat, i la independència com a objectiu"" https://t.co/xQYc9jg9HN"
"486","<U+0001F3A5> @LauraBorras: ""Les nostres institucions són el reflex de les limitacions que l'article 155 ha provocat en l'autogovern de Catalunya. Les eleccions del #14F<U+0001F5F3><U+FE0F> han de suposar un canvi d'etapa i encetar un nou impuls al procés d'independència. Cal un govern fort, independentista"" https://t.co/vzhtnrGV9p"
"487","<U+0001F5E3><U+FE0F> @LauraBorras: ""No aconseguirem la independència sense unitat. No aconseguirem la independència confiant que l'Estat espanyol s'avindrà a negociar. No aconseguirem la independència facilitant investidures, aprovant pressupostos o garantint l'estabilitat de cap govern espanyol"" https://t.co/TH9fGuDhCL"
"488","<U+0001F3A5> president @KRLS: ""No podem deixar passar aquesta oportunitat. No hi ha futur sense ambició. No es construeix res de la renúncia i la moral de derrota. Tot l'aprenentatge de l'#1Oct l'hem de fer servir per tenir un @govern lluitador, resilient, amb la @LauraBorras al capdavant"" https://t.co/E0fOAqpnCg"
"489","<U+0001F3A5> president @KRLS: ""Ens han volgut callats i hem alçat la veu. Ens han volgut quiets i no ens hem parat de moure. Ens han volgut passius i renunciats, i hem respost amb més compromís que mai. El #14F<U+0001F5F3> també volen que no et moguis per anar a votar. Hem de respondre'ls amb vots"" https://t.co/bjKXjTwozS"
"490","<U+0001F3A5> president @KRLS: ""Qui perd els orígens perd la identitat, i els nostres orígens són clars. Nosaltres no renunciarem mai a l'aprenentatge de tot el que va representar l'#1Oct. Aquell dia vam aprendre que quan ens posem a caminar junts, guanyem. Vam aprendre a guanyar"" https://t.co/Hz3pGdox39"
"491","<U+0001F3A5> @jordialapreso: ""Avui fa 3 anys vam viure un dels moments més tristos de la nostra història recent. El president @KRLS segueix treballant havent guanyat l'escó a les eleccions europees, defensant el projecte pel qual l'#1Oct més de 2 milions de catalans van sortir al carrer"" https://t.co/geu3bIvtaX"
"492","<U+0001F3A5> conseller @jorditurull: ""Les societats canvien sense demanar permís ni perdó, així s'han aconseguit els grans canvis socials. Algú es pensa que tot això ha estat possible amb actitud d'esperar que vinguin millors temps? O això s'ha assolit a base del compromís de molta gent?"" https://t.co/KXav98CUw1"
"493","<U+0001F3A5> conseller @jorditurull: ""Estem en una situació d'emergència democràtica. Vivim en un estat en què t'empresonen en el mig d'un debat d'investidura, perquè com va escriure el senyor Llarena: 'el señor Turull no garantiza un acertado retorno del autogobierno en Cataluña'"" https://t.co/DgB5S7zokp"
"494","<U+0001F3A5> conseller @joseprull: ""Un país que pensa en gran és el que volem construir. Volem un futur de progrés, benestar i prosperitat. El planeta no és una herència dels nostres pares, és un préstec que ens fan els fills. Ens comprometem a retornar-lo amb dignitat i responsabilitat"" https://t.co/74plhU8kkF"
"495","<U+0001F3A5> conseller @joseprull: ""Molt probablement, els propers dies la Fiscalia presentarà un recurs perquè tornem a la presó. Volen que ens sotmetem a un programa de tractament per renunciar a la nostra manera de pensar. Avui us volem parlar d'unes idees a les quals mai renunciarem"" https://t.co/tBmysqFoVj"
"496","<U+0001F3A5> conseller @quimforn: ""Necessitem tornar a la mobilització que va fer sortir a milers de persones al carrer  a defensar les urnes. Necessitem revalidar aquesta gran majoria, com vam fer el #21D. Gràcies a tots vosaltres per la força que ens heu transmès al llarg d'aquest temps"" https://t.co/6ULYGkxatY"
"497","<U+0001F3A5> conseller @quimforn: ""Mai tindrem un projecte nacional complet si no som capaços de governar la ciutat de Barcelona. Aquells que es diuen progressistes no tenen cap inconvenient de rebre els vots de Cs per impedir que l'independentisme governi Barcelona. No ho podem permetre"" https://t.co/lOP8IOW7Iu"
"498","<U+0001F5E3><U+FE0F> @albertbatet: ""Volem gestionar les nostres infraestructures. No som una sucursal, som una nació i tenim dret a decidir. Volem ser un país lliure, perquè volem tenir un país millor""

#JuntsPerSer
#JuntsPerFer https://t.co/NbZmtRDBaM"
"499","<U+0001F5E3><U+FE0F> @albertbatet: ""Catalunya avança quan avança tot el país. Volem que hi hagi projectes de vida i de futur arreu: a cada poble, a cada barri, a cada comarca. Necessitem un país en xarxa, amb les infraestructures del conseller @damiacalvet i la fibra del conseller @jordiPuignero"" https://t.co/N5cfWIfyy7"
"500","<U+0001F5E3><U+FE0F> @GemmaGeis: ""Junts per Catalunya tenim sentit d'estat en un moment de màxima dificultat: prioritzem la independència i la gestió de la pandèmia. Si votem, guanyem. Som la porta de l'esperança, de la llibertat i de la independència""

#JuntsPerSer
#JuntsPerFer https://t.co/rkWkLhYGBZ"
"501","<U+0001F5E3><U+FE0F> @GemmaGeis: ""Aquest #14F<U+0001F5F3> ens hi juguem tres coses: hem de superar el 50% dels vots independentistes i que això tingui conseqüències polítiques; hem d'evitar que es produeixi un tripartit; i hem d'obrir la porta de l'esperança i de la transformació""

#JuntsPerSer
#JuntsPerFer https://t.co/ePz1RNADKa"
"502","<U+0001F5E3><U+FE0F> @ramontremosa: ""És impressionant veure la força, la iniciativa i el talent emprenedor del nostre país. La dècada prodigiosa l'estem protagonitzant des de Catalunya, caminant cap a la llibertat i cap a la internacionalització de la nostra economia""

#JuntsPerSer 
#JuntsPerFer https://t.co/RvTq5H5dpx"
"503","<U+0001F5E3><U+FE0F> @ramontremosa: ""Catalunya creix cap al món amb exportacions i internacionalització, amb les 9.000 multinacionals que s'han triplicat en aquests 10 anys a Catalunya. Amb les PIMEs d'arreu del territori, des dels pobles més petits de l'Alt Pirineu""

#JuntsPerSer 
#JuntsPerFer https://t.co/VIV44d1XVS"
"504","<U+0001F5E3><U+FE0F> @Anna_Erra: ""Amb un estat independent tindríem un millor finançament, podríem augmentar el pressupost de salut i tenir un millor sistema de pensions i model de residències. Volem la independència per cuidar les persones i tenir-les més ben ateses""

#JuntsPerSer
#JuntsPerFer https://t.co/yEUMv5VH5u"
"505","<U+0001F5E3><U+FE0F> @MartaMadrenas: ""Els alcaldes i alcaldesses també destinem els nostres esforços a lluitar per la independència. Per satisfer les necessitats dels nostres veïns necessitem un estat que cregui que la millor gestió és la que es fa des de la proximitat""

#JuntsPerSer
#JuntsPerFer https://t.co/uSXeIPfOYh"
"506","<U+0001F3A5> @jcanadellb: ""La Covid ens ha mostrat els límits de l'autonomia dins l'Estat espanyol. Ens cal la independència per poder prendre millors decisions, amb els recursos que generem i el millor coneixement de la nostra realitat. L'Estat ha gestionat la pandèmia de manera nefasta"" https://t.co/QcRfOHd4JZ"
"507","<U+0001F3A5> @elsa_artadi: ""Sentim candidats que parlen de canvi quan la seva oferta és el continuisme. Seguir com estem vol dir una autonomia sense recursos, empobrir els drets socials, malmetre la nostra llengua i cultura, emmanillar la democràcia, no tenir recursos ni eines pel progrés"" https://t.co/klcEkpPJcw"
"508","<U+0001F5E3><U+FE0F> @elsa_artadi: ""El #14F<U+0001F5F3> tornarem al @parlamentcat<U+0001F3DB> amb més força que mai per fer la @LauraBorras la primera presidenta de Catalunya. Aquesta vegada ningú no ens ho impedirà, com avui fa tres anys van impedir la investidura del president @KRLS""

#JuntsPerSer
#JuntsPerFer https://t.co/FsnqZbaO2p"
"509","<U+0001F4F7> Tot a punt per l'acte de campanya '#JuntsPerFer el millor país, #JuntsPerSer lliures'.

<U+0001F5E3><U+FE0F> Amb el president @KRLS, la candidata @LauraBorras, els caps de llista i els presos polítics<U+0001F397>.

<U+0001F4CC> Segueix l'acte en directe a través del nostre canal de YouTube: https://t.co/ScgMg43OUN https://t.co/7VmpEHd9KT"
"510","Ens veiem a les 11 a través del canal de Youtube de @JuntsXCat. 
Junts per fer el millor país. Junts per ser lliures. 
#JuntsPerFer #JuntsPerSer https://t.co/4dlgl9lvht"
"511","Avui fa 2 anys vaig poder acompanyar a al President @krls a un viatge a Irlanda amb una agenda important de reunions i visites. No oblidaré mai l'ovació que va rebre a l'aula magna del Trinity College de Dublin. Gallina de pell. https://t.co/rKidoUNMGE"
"512","<U+0001F3A5> Diari de campanya - Dia 1.

<U+0001F49B> Gràcies a la força i l’energia incansable de la gent de Reus, que ahir van retrobar els consellers @jorditurull i @joseprull, acabats de sortir de la presó, igual que en la campanya de fa tres anys.

#JuntsPerSer
#JuntsPerFer https://t.co/Bd91jxlIF7"
"513","Hi ha tres coincidències amb la campanya de fa tres anys: la comencem a Reus amb els consellers @joseprull i @jorditurull; que continuen sent presos polítics, i que anem a unes eleccions imposades per l’Estat espanyol. La seva manera d'actuar no canvia.

#JuntsPerSer
#JuntsPerFer https://t.co/Msy6uJQiLU"
"514","Estem convençuts que el canvi vindrà amb @LauraBorras, que serà la primera presidenta de la Generalitat.

Avui m’entrevista @ElenaFerranR a @elpuntavui.

https://t.co/tCsmovmVJ6

#JuntsPerSer
#JuntsPerFer https://t.co/T5p3qqFwIj"
"515","L’alegria de veure avui tants companys fora de la injusta presó contrasta amb la tristesa de saber que tu encara hi ets. Força @ForcadellCarme, i una abraçada ben gran https://t.co/5I6lH6dHm0"
"516","Ahir vam podem compartit acte polític a #Reus amb @LauraBorras. Tenim una grandíssima candidata. Tindrem una extraordinària presidenta!!

#JuntsPerSer 
#JuntsPerFer https://t.co/v3PooFptBh"
"517","<U+0001F4E2> Demà al matí, no et perdis l'acte de campanya '#JuntsPerFer el millor país, #JuntsPerSer lliures'

<U+0001F5E3><U+FE0F> Amb el president @KRLS, la candidata @LauraBorras, els caps de llista i els presos polítics<U+0001F397>

<U+0001F517> L'acte es podrà seguir en directe a través del canal https://t.co/jrpsDOOnnl https://t.co/JGimDQe3DJ"
"518","<U+0001F4C4> @LauraBorras: ""Ja és hora que el govern de comuns i socialistes facin un gest i impedeixi que la Fiscalia presenti un recurs contra el tercer grau dels presos""

<U+0001F4CC> Llegeix la nota de premsa: https://t.co/S3ftND6z5R

<U+0001F3A5> Recupera el vídeo de l'acte: https://t.co/badyNX5Mrt https://t.co/V0re8e7foH"
"519","L'emoció de viure un acte en directe amb els consellers @joseprull i @jorditurull per començar la campanya a #Reus. Malgrat la distància física, l'escalf i el suport de sempre. Des de la seu de @JuntsxEbre conjurats per fer @LauraBorras presidenta! #JuntsperFer #JuntsperSer https://t.co/gPlTmeAEmA"
"520","Dignitat!!!! La definició de dignitat en una imatge!! <U+0001F49B><U+0001F49B><U+0001F397><U+0001F397> #LlibertatPresosPoliticsiexiliats https://t.co/o7tvoBuOu6"
"521","<U+0001F4F9> Catalunya està implicada en la sostenibilitat del planeta i res ens pot distreure de l’emergència climàtica

<U+2705> Aprovarem l’Agenda Verda, per transformar la nostra economia

<U+0001F5F3> Els de @JuntsXCat volem un país pròsper, just, sostenible i solidari

#14F
#JuntsPerSer
#JuntsPerFer https://t.co/p2hKJv9IEo"
"522","Campanya de @JuntsXCat a #Reus, amb @joseprull i @jorditurull! 1r acte després de sortir avui de Lledoners, com el 2017 sortint d'Estremera. I continuen sent presos polítics: amnistia!

Amb @LauraBorras, @albertbatet i @mncsls: il·lusió per fer i per ser el millor país possible. https://t.co/Mx5Cb6zfda"
"523","Quanta dignitat en aquestes imatges i en les vostres paraules, consellers @joseprull i @jorditurull!

#JuntsPerSer
#JuntsPerFer https://t.co/o8BmFGTFnS"
"524","És impossible no emocionar-se cada vegada que els veig i els sento. Com el primer dia que els vaig conèixer. Ferms, compromesos, decidits. Quin gran honor és poder-los tenir a l’equip de @JuntsXCat i continuar recorrent amb ells i amb la @LauraBorras el camí de la república! https://t.co/MSERV37Juf"
"525","<U+0001F3A5> @LauraBorras: ""Avui estem contents perquè sou aquí, però el 3r grau no és la solució. La solució pels nostres presos passa per l'amnistia. Si volen, poden. L'amnistia ens ha de permetre tornar al moment zero i a partir d'aquí, resoldre el conflicte políticament""

#FreeTothom<U+0001F397> https://t.co/5SQOdmJW4k"
"526","<U+0001F3A5> @LauraBorras: ""Exigim a @sanchezcastejon que impedeixi que la Fiscalia presenti un recurs contra el tercer grau dels presos polítics. Els nostres presos porten el triple de temps a la presó amb el govern de socialistes i comuns que amb el govern del PP""

#FreeTothom<U+0001F397> https://t.co/JnoFxPEF8I"
"527","<U+0001F5E3><U+FE0F> @LauraBorras: ""Avui han sortit de la presó 7 homes i 2 dones carregats de raó. No han sortit en llibertat, perquè se'ls ha concedit un dret penitenciari: el tercer grau. No és un privilegi, tampoc és la solució a la repressió que pateixen, perquè l'única solució és l'amnistia"" https://t.co/ey3ERilrLR"
"528","<U+0001F3A5> president @KRLS: ""Portem anys lluitant i sabem com guanyar, ho hem fet, i no ens rendirem, perquè aquest és el tarannà que Catalunya necessita. Necessitem una presidenta de la Generalitat que sàpiga defensar els interessos dels ciutadans, i les seves il·lusions i esperances"" https://t.co/tCP911y0Zv"
"529","<U+0001F5E3><U+FE0F> president @KRLS: ""No es pot servir a dues repúbliques al mateix temps. I nosaltres tenim clar a quina república servim, a quina llibertat ens devem. Tenim clar el benestar i el futur de qui hem de garantir. Ens devem a Catalunya, a la seva gent, empreses, cultura, llengua..."" https://t.co/RdDNOKSXV2"
"530","<U+0001F5E3><U+FE0F> president @KRLS: ""Tant se val qui governi a l'Estat, als catalans sempre ens nega el pa i la sal. La Fiscalia, la cúpula judicial, l'elit econòmica... I si hi ha un @govern que no es plega als seus interessos, decideixen perjudicar el benestar de tots els catalans"" https://t.co/u7N2N5WBni"
"531","<U+0001F5E3><U+FE0F> president @KRLS: ""Catalunya necessita coratge, determinació, empenta, recursos, i sobretot, la llibertat. Llibertat nacional i llibertat per decidir com s'han d'administrar i on van destinats els recursos. En mans de qui volem posar el nostre país?""

#JuntsPerSer
#JuntsPerFer https://t.co/mp25bHjRT4"
"532","<U+0001F3A5> conseller @joseprull: ""Això és el que representa #Junts: fer construir sumar, optimisme, determinació, autoestima aquesta és la nostra força i la nostra passió. Quan arriba el moment per una idea, el moment és imparable. Ara és el moment de la llibertat de Catalunya"" https://t.co/hAKJsE8jNo"
"533","<U+0001F5E3><U+FE0F>conseller @joseprull: ""Nosaltres tenim projecte, malauradament l'Estat no té un projecte interessant, seriós, potent, seductor amb capacitat de sotmetre'l a l'escrutini de les urnes. La debilitat estructural del Regne d'Espanya l'aboca a desmantellar el seu propi estat de dret"" https://t.co/FbOCNvEcxa"
"534","<U+0001F3A5> conseller @joseprull: ""Avui us vull parlar de dignitat, esperança, determinació, futur, força. Aquests són els atributs de l'independentisme català. L'instrument més poderós que tenim a l'abast, el més transformador i extraordinari són les urnes. Aquesta és la nostra força"" https://t.co/gLkZIC19aj"
"535","<U+0001F3A5> conseller @jorditurull: ""El principal actiu que té l'independentisme són les urnes, democràcia i els vots. El #14F<U+0001F5F3> deixem ben clar que la presidència de la Generalitat és a gust del consumidor i no a gust del repressor. Us demano un vot pel que #Junts som capaços de fer"" https://t.co/3N5LKit7r8"
"536","<U+0001F3A5> conseller @jorditurull: ""La història ens ha convocat de nou. Reacció o resignació? Proposem una reacció il·lusionada, esperançada, una reacció en positiu per deute amb les generacions anteriors i, sobretot, com a inversió per les generacions futures""

#JuntsPerSer
#JuntsPerFer https://t.co/7hddfxsfvK"
"537","<U+0001F5E3><U+FE0F>conseller @jorditurull: ""Per moltes adversitats i repressió, mai no hem caigut en la resignació, la renúncia o la rendició. És gràcies a aquesta actitud que Catalunya ha pogut ser i fer. La repressió sense límits ha tingut conseqüències desestabilitzadores però no devastadores"" https://t.co/1pKYD3Sx3L"
"538","<U+0001F5E3><U+FE0F> conseller @jorditurull: ""Malgrat les amenaces de la Fiscalia i l'Estat, que ens volen agenollats i rendits, estem aquí dempeus. No és mèrit propi nostre, és gràcies a tantes i tantes persones que no heu parat de donar-nos força, coratge i esperança dins de la presó"" https://t.co/pP9EkzvWYw"
"539","<U+0001F3A5> @albertbatet: ""@sanchezcastejon només s'enrecorda de Tarragona quan hi ha campanya electoral. Amb el Glòria va passar per aquí amb helicòpter perquè té por d'aterrar i veure la realitat de Catalunya. Nosaltres el #14F<U+0001F5F3> no tindrem por. Anirem a votar per tenir un país lliure"" https://t.co/DmTUzT8E3n"
"540","<U+0001F5E3><U+FE0F> @albertbatet: ""Aquest #14F<U+0001F5F3> hem d'aconseguir una victòria de l'independentisme amb més del 50% dels vots, i hem de fer que la @LauraBorras sigui la primera presidenta de la Generalitat. Una victòria de #Junts és la victòria de la no rendició, la constància i la perseverança"" https://t.co/7x49yaZwtR"
"541","<U+0001F5E3><U+FE0F> @albertbatet: ""Avui hi ha tres coincidències amb la campanya de fa tres anys: la comencem a Reus amb els consellers @joseprull i @jorditurull, ells continuen sent presos polítics, i anem a unes eleccions imposades per la justícia espanyola. La seva manera d'actuar no canvia"" https://t.co/9r9MBUZ6HG"
"542","<U+0001F3A5> @mncsls: ""Consellers, la gent de #Junts a les Terres de l'Ebre em demana que us faci arribar el seu suport. Des d'aquí també farem possible aquest objectiu comú: #JuntsPerFer @LauraBorras la primera presidenta de la Generalitat i #JuntsPerSer un país lliure, independent"" https://t.co/iJ0SLiavxp"
"543","<U+0001F5E3><U+FE0F> @mtpallares: ""No ens fan por les urnes. Estem a punt. Malgrat totes les adversitats, persistim. Tenim un projecte nou i engrescador. Amb responsabilitat i compromís amb l'#1Oct. Som els de la innovació, la transparència i la radicalitat democràtica""

#JuntsPerSer
#JuntsPerFer https://t.co/0uyftZC0Ug"
"544","<U+0001F4F7> Tot a punt per l'acte Junts per Reus amb els consellers @joseprull i @jorditurull, el cap de llista de @jxcatcamptgn @albertbatet i la candidata @LauraBorras.

<U+0001F4CC> Segueix l'acte a través del nostre canal de YouTube: https://t.co/A1OohMYMun

#JuntsPerSer
#JuntsPerFer https://t.co/b0tHH3V3P2"
"545","Avui a Reus!!!!! Amb les persones, amb el País!!! Us convidem a seguir-nos!!! https://t.co/BEgbUNPrdt"
"546","El 14-F tothom a votar!!! I si teniu dubtes de com ....... escolteu  el consell de la Pilarín. <U+2066>@JuntsXCat<U+2069> https://t.co/QfSijTZXMB"
"547","Territori, cultura i identitat són també els valors de @JuntsXCat. Avui, amb @albertbatet, hem començat la campanya des del Vendrell i així ho hem explicat, tenint molt present l'exili que ens fa perseverar amb el lideratge del president legítim @KRLS. #JuntsPerFer #JuntsPerSer https://t.co/8fGmfA4VVL"
"548","Afrontem una situació complexa a causa de la crisi sanitària, econòmica i social, que torna a constatar el fracàs de l'autonomisme. Per això, necessitem ser un país lliure: per garantir el benestar, el progrés i la llibertat.

#JuntsPerFer
#JuntsPerSer https://t.co/oLrK82B9UA"
"549","Avui hem presentat el manifest 'La Catalunya sud del s.XXI'.

El nostre territori disposa dels actius i de les oportunitats per garantir un futur d'èxit i contribuir, de manera rellevant, a fer un país lliure i, per tant, a ser un país millor.

#JuntsPerFer 
#JuntsPerSer https://t.co/FYkEUEGVaR"
"550","<U+0001F914> Vols saber què diem els de @JuntsXCat sobre temes tant importants com l’habitatge, la sostenibilitat o les infraestructures?

<U+0001F195> Estigues atent a les meves xarxes socials, cada dia a les 20 hores.

https://t.co/ebOhuLQ0dE
https://t.co/npPQNGr47U
https://t.co/KFZyO5uS8Z https://t.co/NOMvoXwQ4E"
"551","<U+0001F5E3> @GemmaGeis: ""Seguirem treballant per garantir l'arribada de la fibra òptica i la xarxa 5G, generadores d'oportunitats i d'ocupació""

<U+0001F465>La cap de llista de comarques gironines presenta el decàleg de propostes per al territori amb el conseller @jordiPuignero

<U+0001F4CC> Nota de premsa<U+0001F447> https://t.co/CdxHGihhmn"
"552","<U+0001F4DD> Amb el conseller @jordiPuignero hem presentat les prioritats de @juntsxcat a les comarques gironines.

Mesures de recuperació que aposten pel lideratge en polítiques digitals, prioritzar infraestructures i garantir drets socials en salut i educació.

#JuntsPerSer #JuntsPerFer https://t.co/ZjSekWcgX6"
"553","<U+0001F5E3><U+FE0F> @LauraBorras: ""Els actes seran telemàtics i allà on no hi hagi míting la furgoneta portarà el nostre missatge. Farem una campanya de proximitat complint les normatives sanitàries. Ho fem amb la força i compromís de les persones a qui agraïm la mobilització en un temps rècord"" https://t.co/ORGtJIazTp"
"554","<U+0001F5E3><U+FE0F> @LauraBorras: ""En un context de pandèmia, en què hem de prendre totes les mesures de seguretat per garantir la salut de tothom, hem posat en marxa aquesta acció perquè el nostre missatge transformador, esperançador i de futur arribi a tot el país""

#JuntsPerSer 
#JuntsPerFer https://t.co/T9zp9diBzG"
"555","<U+0001F6FB> Presentem una flota de 26 furgonetes logotipades per portar el missatge de #Junts arreu de Catalunya. 

<U+0001F49B> Moltes gràcies a tots els voluntaris que s'encarregaran de fer-ho possible.

#JuntsPerSer
#JuntsPerFer https://t.co/g7LirCSUYO"
"556","<U+0001F3A5> @LauraBorras: ""Calen solucions i les urnes<U+0001F5F3><U+FE0F> ho són sempre. El canvi de debò serà poder deixar de ser independentistes i poder ser independents, com a garantia de progrés econòmic, de benestar social i de llibertat. Volem fer la independència, perquè volem ser un país millor"" https://t.co/D1Fe938rPh"
"557","Cada dia PSOE i Podemos parlen més de federalisme, però la liquidació de l’autonomia de Catalunya s’accelera irreversiblement... https://t.co/TbSbAbIOje"
"558","Des del ‘call center' que hem obert a @JuntsxCat per informar a qui ho necessiti sobre el vot per correu.

Si tens qualsevol dubte, truca’ns.
T’ajudarem amb tot allò que necessitis saber!

https://t.co/iMtLg8FUME 

Vot per correu, vot segur.

#JuntsPerSer
#JuntsPerFer https://t.co/vNpvSULacO"
"559","El Tribunal Constitucional obliga Catalunya a fer un pas enrere en la lluita contra l’emergència habitacional, dinamitant part de l’escut social que hem anat construint a favor del dret d’accés i manteniment de l’habitatge: https://t.co/qhKdE5dgEl @territoricat https://t.co/vJ1xYXUnSY"
"560","Sense novetat a l’Estat espanyol. Les eleccions les convoca un tribunal. Som-hi!

@JuntsXCat 
@LauraBorras 
@GemmaGeis 
@albertbatet 
@ramontremosa 
@KRLS 
#JuntsFaremHistòria 
#JuntsperFer
#JuntsperSer https://t.co/SXJ8eogvhE"
"561","Hem començat la campanya amb una visita al Baix Penedès perquè és la comarca amb la taxa d’atur més alta de Catalunya.

És el símbol del fracàs de l'autonomisme del PSC que representa atur, repressió i involució.

L’únic canvi és la independència.

#JuntsperFer
#JuntsperSer https://t.co/CgzCszdHyU"
"562","Avui fent trucades a gent gran q pugui necessitar ajuda per votar per correu.
Si en teniu necessitat envieu correu a hola@junts.cat https://t.co/zPF9PjCcBo"
"563","He anat a buscar els nens a l’escola per anar a dinar junts. Ells no ho sabien. Ni s’ho esperaven. La cara de sorpresa i de felicitat que han fet és indescriptible. Uns records màgics en aquesta captivitat infame."
"564","<U+27A1><U+FE0F> Avui 1r acte de campanya a #Reus<U+2757>

<U+0001F55A> 19.30h

Amb el MHP @KRLS i els HC @jorditurull i @joseprull, l'@albertbatet, la @mtpallares, el Quim Calatayud i la futura Presidenta @LauraBorras

<U+0001F4CD>Per raons COVID l'acte serà telemàtic i no obert al públic.
<U+27A1><U+FE0F>https://t.co/wx5LZqGBZ2 https://t.co/zX7RXd0sZm"
"565","<U+0001F4E2> Aquest vespre, #JuntsPerReus<U+203C><U+FE0F>

<U+0001F5E3> Amb el president @KRLS, la candidata @LauraBorras, el cap de llista de @jxcatcamptgn @albertbatet, i els consellers @joseprull i @jorditurull. 

<U+0001F4CC> L’acte es podrà seguir en directe a: https://t.co/jrpsDOOnnl

#JuntsPerSer
#JuntsPerFer https://t.co/sCsluyEhlO"
"566","Des de @JuntsXCat impulsarem la nova #lleidemuntanya que establirà mecanismes per garantir la nostra participació en totes les decisions que ens afectin.

#JuntsPerFer #JuntsPerSer #JuntsPelPirineu https://t.co/RNOmfD5mQv"
"567","<U+0001F534> Amb la @GemmaGeis presentem els eixos prioritaris de @JuntsXCat a les comarques gironines  https://t.co/WYcOE4kPCf"
"568","<U+0001F5E3>@GemmaGeis: ""Seguirem treballant per garantir aquestes infraestructures digitals que són generadores d'oportunitats, d'ocupació i de riquesa per a les nostres comarques"" https://t.co/iiomJvoNAX"
"569","<U+0001F4DD> Presentem el decàleg de propostes de @JuntsXCat a les comarques gironines, amb la cap de llista @GemmaGeis i el conseller @jordiPuignero al polígon de Celrà

<U+2705> Garantir l'arribada de la fibra òptica i la xarxa 5G serà una de les prioritats de la propera legislatura https://t.co/RzZ8araQRs"
"570","Avui els nostres representants legítims i líders socials han sortit d’on no haurien hagut d’entrar mai. Emoció d’abraçar @jordialapreso en directe! #LlibertatPresosPoliticsiexiliats https://t.co/HmhfJIaSC6"
"571","Sempre al vostre costat!
#Amnistia
#freetothom https://t.co/5gNaYqg5Gk"
